trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20110104,002326.SZ,10.1109,10.218,9.8686,10.218,10.0091,0.20889999999999986,2.0871,5425.81,31257.7223,1.256,1.66,,,,,,,,,,,,,,
20110105,002326.SZ,10.1847,10.7641,10.1654,10.5341,10.218,0.3161000000000005,3.0936,6034.05,36176.4084,1.3968,1.59,,,,,,,,,,,,,,
20110106,002326.SZ,10.5341,10.6149,10.3954,10.4867,10.5341,-0.047399999999999665,-0.45,2087.87,12458.7046,0.4833,0.47,,,,,,,,,,,,,,
20110107,002326.SZ,10.4867,10.5148,10.2549,10.4604,10.4867,-0.026300000000000878,-0.2508,4395.67,25973.2206,1.0175,0.96,,,,,,,,,,,,,,
20110110,002326.SZ,10.3041,10.7905,10.2725,10.3427,10.4604,-0.11769999999999925,-1.1252,5015.84,30046.3553,1.1611,0.99,10.4084,4591.848,,,,,,,,,,,,
20110111,002326.SZ,10.3427,10.4902,9.9213,10.0442,10.3427,-0.29850000000000065,-2.8861,2676.89,15359.0795,0.6197,0.58,10.3736,4042.064,,,,,,,,,,,,
20110112,002326.SZ,9.988,10.0951,9.7984,9.8352,10.0442,-0.20899999999999963,-2.0808,1907.26,10767.823,0.4415,0.47,10.2338,3216.706,,,,,,,,,,,,
20110113,002326.SZ,9.8791,10.0582,9.7457,9.9388,9.8352,0.10360000000000014,1.0534,1336.32,7529.1811,0.3093,0.42,10.1243,3066.396,,,,,,,,,,,,
20110114,002326.SZ,9.9002,9.9933,9.5736,9.5789,9.9388,-0.35989999999999966,-3.6212,3975.48,22073.8716,0.9203,1.3,9.948,2982.358,,,,,,,,,,,,
20110117,002326.SZ,9.5525,9.707,9.0398,9.4261,9.5789,-0.15280000000000094,-1.5952,2923.02,15463.9898,0.6766,0.98,9.7646,2563.794,10.0865,3577.821,,,,,,,,,,
20110118,002326.SZ,9.3594,9.5174,9.2189,9.4103,9.4261,-0.01580000000000048,-0.1676,1474.0,7922.3063,0.3412,0.57,9.6379,2323.216,10.0057,3182.64,,,,,,,,,,
20110119,002326.SZ,9.412,9.8335,9.412,9.7316,9.4103,0.3213000000000008,3.4143,1974.4,10858.3662,0.457,0.85,9.6171,2336.644,9.9255,2776.675,,,,,,,,,,
20110120,002326.SZ,9.6228,9.8335,9.4366,9.6192,9.7316,-0.11240000000000094,-1.155,2448.89,13483.6812,0.5669,1.05,9.5532,2559.158,9.8387,2812.777,9.9712,3205.8077,,,,,,,,
20110121,002326.SZ,9.6052,9.83,9.1486,9.3594,9.6192,-0.2597999999999985,-2.7008,3316.11,17929.1303,0.7676,1.3,9.5093,2427.284,9.7286,2704.821,9.9052,3043.5231,,,,,,,,
20110124,002326.SZ,9.3594,9.4963,8.6078,8.7746,9.3594,-0.5848000000000013,-6.2483,4347.01,21913.2379,1.0063,1.79,9.379,2712.082,9.5718,2637.938,9.7699,2913.7508,,,,,,,,
20110125,002326.SZ,8.5832,8.7746,8.2022,8.2355,8.7746,-0.5390999999999995,-6.1439,11159.73,52989.5776,2.5833,4.11,9.1441,4649.228,9.391,3486.222,9.5967,3611.5862,,,,,,,,
20110126,002326.SZ,8.2285,8.6886,8.2285,8.4287,8.2355,0.19319999999999915,2.3459,4102.74,19748.7371,0.9497,0.88,8.8835,5074.896,9.2503,3705.77,9.4404,3589.0531,,,,,,,,
20110127,002326.SZ,8.4445,8.4744,8.1653,8.3444,8.4287,-0.08429999999999893,-1.0002,5288.75,25046.9135,1.2242,1.04,8.6285,5642.868,9.0909,4101.013,9.2867,3610.0462,,,,,,,,
20110128,002326.SZ,8.3514,8.4902,8.2759,8.3725,8.3444,0.028100000000000236,0.3368,5406.3,25917.8478,1.2515,0.96,8.4311,6060.906,8.9702,4244.095,9.1581,3820.0008,,,,,,,,
20110131,002326.SZ,8.3725,8.657,8.3672,8.4322,8.3725,0.05969999999999942,0.713,3838.92,18720.2026,0.8886,0.63,8.3627,5959.288,8.8708,4335.685,9.0502,3968.59,,,,,,,,
20110201,002326.SZ,8.4673,8.7746,8.4638,8.6658,8.4322,0.23360000000000092,2.7703,3544.6,17488.5046,0.8205,0.59,8.4487,4436.262,8.7964,4542.745,8.9522,4138.4577,9.44,3937.1267,,,,,,
20110209,002326.SZ,8.6008,8.6903,8.4902,8.5024,8.6658,-0.1634000000000011,-1.8856,2796.24,13629.3717,0.6473,0.63,8.4635,4174.962,8.6735,4624.929,8.8694,4047.7469,9.3583,3811.909,,,,,,
20110210,002326.SZ,8.5024,8.9906,8.3602,8.9204,8.5024,0.41800000000000104,4.9163,4939.72,24420.1851,1.1435,1.18,8.5787,4105.156,8.6036,4874.012,8.8305,4202.8777,9.2814,3759.7981,,,,,,
20110211,002326.SZ,8.9186,9.5701,8.8326,9.168,8.9204,0.2475999999999985,2.7757,3803.07,20045.8453,0.8803,0.93,8.7378,3784.51,8.5844,4922.708,8.8119,4382.0369,9.2186,3841.4743,,,,,,
20110214,002326.SZ,9.168,9.3594,9.0433,9.2505,9.168,0.08250000000000135,0.8999,5218.24,27275.4807,1.2079,1.38,8.9014,4060.374,8.632,5009.831,8.7749,4631.5631,9.161,3880.6443,,,,,,
20110215,002326.SZ,9.3067,9.5841,9.2803,9.3067,9.2505,0.056199999999998695,0.6075,9325.08,49911.6153,2.1586,2.3,9.0296,5216.47,8.7392,4826.366,8.7509,5160.5008,9.1117,4085.8462,,,,,,
20110216,002326.SZ,9.3067,9.398,9.2364,9.2909,9.3067,-0.015799999999998704,-0.1698,9022.91,47836.1293,2.0886,1.73,9.1873,6461.804,8.8254,5318.383,8.7456,5599.4854,9.0758,4388.0376,,,,,,
20110217,002326.SZ,9.3172,9.3418,9.1504,9.1504,9.2909,-0.14050000000000118,-1.5122,10821.99,56955.0459,2.5051,1.67,9.2333,7638.258,8.906,5871.707,8.7745,6097.5608,9.0432,4812.5486,,,,,,
20110218,002326.SZ,9.1504,9.5841,9.1328,9.3945,9.1504,0.24410000000000132,2.6676,12077.25,65065.4418,2.7957,1.58,9.2786,9293.094,9.0082,6538.802,8.8636,6168.1392,9.0173,5324.0214,,,,,,
