trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20110104,002510.SZ,5.0599,5.0899,5.0023,5.0669,5.0369,0.03000000000000025,0.5956,13551.73,29695.274,3.2266,0.87,,,,,,,,,,,,,,
20110105,002510.SZ,5.0692,5.1176,5.0369,5.0784,5.0669,0.011499999999999844,0.227,12827.3,28258.2671,3.0541,0.94,,,,,,,,,,,,,,
20110106,002510.SZ,5.0715,5.0922,4.9516,4.9839,5.0784,-0.09450000000000003,-1.8608,11706.36,25377.7509,2.7872,0.98,,,,,,,,,,,,,,
20110107,002510.SZ,4.9839,5.0645,4.9355,5.0138,4.9839,0.029899999999999594,0.5999,10169.09,22086.9209,2.4212,0.82,,,,,,,,,,,,,,
20110110,002510.SZ,4.9562,5.0346,4.9101,4.9239,5.0138,-0.08990000000000009,-1.7931,8903.94,19201.517,2.12,0.72,5.0134,11431.684,,,,,,,,,,,,
20110111,002510.SZ,4.887,4.9677,4.6611,4.7533,4.9239,-0.17059999999999942,-3.4647,17181.15,35449.1756,4.0908,1.5,4.9507,12157.568,,,,,,,,,,,,
20110112,002510.SZ,4.7464,4.7856,4.6796,4.7741,4.7533,0.020799999999999486,0.4376,8731.91,17944.368,2.079,0.72,4.8898,11338.49,,,,,,,,,,,,
20110113,002510.SZ,4.7948,4.7948,4.7049,4.7257,4.7741,-0.0484,-1.0138,6071.69,12488.104,1.4456,0.54,4.8382,10211.556,,,,,,,,,,,,
20110114,002510.SZ,4.7234,4.7234,4.5643,4.5643,4.7257,-0.16139999999999954,-3.4154,11002.54,21962.8357,2.6197,1.08,4.7483,10378.246,,,,,,,,,,,,
20110117,002510.SZ,4.403,4.5182,4.3015,4.3177,4.5643,-0.24659999999999993,-5.4028,10987.8,20861.0527,2.6161,1.06,4.627,10795.018,4.8202,11113.351,,,,,,,,,,
20110118,002510.SZ,4.3107,4.396,4.2739,4.396,4.3177,0.07829999999999959,1.8135,6803.98,12864.0373,1.62,0.63,4.5556,8719.584,4.7531,10438.576,,,,,,,,,,
20110119,002510.SZ,4.4006,4.4905,4.3638,4.4859,4.396,0.08990000000000009,2.045,9946.95,19139.4088,2.3683,1.14,4.4979,8962.592,4.6939,10150.541,,,,,,,,,,
20110120,002510.SZ,4.4721,4.479,4.2992,4.2992,4.4859,-0.1867000000000001,-4.1619,8812.59,16707.2077,2.0982,0.98,4.4126,9510.772,4.6254,9861.164,4.7218,10515.1562,,,,,,,,
20110121,002510.SZ,4.2739,4.3684,4.2739,4.3315,4.2992,0.03230000000000022,0.7513,6794.7,12736.6989,1.6178,0.71,4.3661,8669.204,4.5572,9523.725,4.6652,9995.3846,,,,,,,,
20110124,002510.SZ,4.3246,4.4583,4.3246,4.3914,4.3315,0.05989999999999984,1.3829,10165.74,19432.7428,2.4204,1.17,4.3808,8504.792,4.5039,9649.905,4.6124,9790.6492,,,,,,,,
