trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20161116,601229.SH,7.8963,9.4778,7.8963,9.4778,6.5815,2.8963,44.0067,5087.59,12969.184,0.0847,,,,,,,,,,,,,,,
20161117,601229.SH,10.4259,10.4259,10.4259,10.4259,9.4778,0.9481000000000002,10.0034,10997.37,30957.597,0.1832,,,,,,,,,,,,,,,
20161118,601229.SH,11.4704,11.4704,10.9296,11.2,10.4259,0.7740999999999989,7.4248,2468109.95,7470089.49,41.1043,,,,,,,,,,,,,,,
20161121,601229.SH,10.9185,10.9185,10.4852,10.5519,11.2,-0.6480999999999995,-5.7866,1597129.42,4598344.261,26.5989,,,,,,,,,,,,,,,
20161122,601229.SH,10.463,10.6556,10.4185,10.5296,10.5519,-0.022299999999999542,-0.2113,915678.86,2596461.484,15.2499,,10.437,999400.638,,,,,,,,,,,,
20161123,601229.SH,10.537,10.737,10.4333,10.4741,10.5296,-0.05550000000000033,-0.5271,1012828.31,2897466.274,16.8678,1.01,10.6363,1200948.782,,,,,,,,,,,,
20161124,601229.SH,10.4074,10.4148,10.0852,10.1037,10.4741,-0.37040000000000006,-3.5363,991050.19,2727105.215,16.5051,0.83,10.5719,1396959.346,,,,,,,,,,,,
20161125,601229.SH,10.0778,10.2519,10.0037,10.1444,10.1037,0.04069999999999929,0.4028,495814.67,1353382.51,8.2574,0.35,10.3607,1002500.29,,,,,,,,,,,,
20161128,601229.SH,10.1667,10.2556,10.0926,10.1148,10.1444,-0.029599999999998516,-0.2918,488966.08,1342214.431,8.1433,0.49,10.2733,780867.622,,,,,,,,,,,,
20161129,601229.SH,10.0815,10.0815,9.7963,9.8259,10.1148,-0.28889999999999993,-2.8562,708720.35,1895133.957,11.8032,0.91,10.1326,739475.92,10.2848,869438.279,,,,,,,,,,
20161130,601229.SH,9.8111,9.8111,9.6444,9.7037,9.8259,-0.1222000000000012,-1.2437,394784.66,1032798.201,6.5748,0.53,9.9785,615867.19,10.3074,908407.986,,,,,,,,,,
20161201,601229.SH,9.6926,9.8,9.6778,9.7407,9.7037,0.03700000000000081,0.3813,297381.0,781716.338,4.9526,0.48,9.9059,477133.352,10.2389,937046.349,,,,,,,,,,
20161202,601229.SH,9.7296,9.7296,9.5259,9.5333,9.7407,-0.2073999999999998,-2.1292,391027.65,1014259.099,6.5122,0.82,9.7837,456175.948,10.0722,729338.119,10.1404,752121.2385,,,,,,,,
20161205,601229.SH,9.4741,9.5926,9.4333,9.5556,9.5333,0.022299999999999542,0.2339,232139.46,596716.848,3.8661,0.51,9.6718,404810.624,9.9726,592839.123,10.1464,769586.7669,,,,,,,,
20161206,601229.SH,9.5407,9.663,9.5185,9.5815,9.5556,0.025900000000000034,0.271,248513.16,644333.401,4.1388,0.61,9.623,312769.186,9.8778,526122.553,10.0815,787857.2123,,,,,,,,
20161207,601229.SH,9.5519,9.6333,9.4926,9.6259,9.5815,0.04439999999999955,0.4634,215623.93,556258.274,3.591,0.69,9.6074,276937.04,9.793,446402.115,9.9604,614589.0569,,,,,,,,
20161208,601229.SH,9.6222,9.8074,9.6037,9.7222,9.6259,0.09630000000000116,1.0004,468987.78,1232205.311,7.8106,1.69,9.6037,311258.396,9.7548,394195.874,9.8966,527808.9308,,,,,,,,
20161209,601229.SH,9.6852,9.7963,9.6259,9.7037,9.7222,-0.018500000000001293,-0.1903,442880.49,1164178.744,7.3758,1.42,9.6378,321628.964,9.7107,388902.456,9.833,491439.8254,,,,,,,,
20161212,601229.SH,9.6593,9.7556,9.2407,9.2519,9.7037,-0.4518000000000004,-4.656,501748.72,1281228.688,8.3562,1.56,9.577,375550.816,9.6244,390180.72,9.739,452126.0108,,,,,,,,
20161213,601229.SH,9.2481,9.2519,9.0037,9.0926,9.2519,-0.1593,-1.7218,317777.92,781193.674,5.2923,0.85,9.4793,389403.768,9.5511,351086.477,9.6612,400335.8362,,,,,,,,
20161214,601229.SH,9.0741,9.2037,9.0556,9.0852,9.0926,-0.007399999999998741,-0.0814,219216.76,539646.829,3.6509,0.56,9.3711,390122.334,9.4893,333529.687,9.5798,379059.0738,9.8783,591641.1581,,,,,,
20161215,601229.SH,9.0593,9.1222,9.0074,9.0519,9.0852,-0.03330000000000055,-0.3665,243571.69,595863.129,4.0565,0.62,9.2371,345039.116,9.4204,328148.756,9.498,360182.5823,9.858,602997.5438,,,,,,
20161216,601229.SH,9.0222,9.0667,8.9667,9.0037,9.0519,-0.048199999999999577,-0.5325,237449.91,578022.984,3.9545,0.69,9.0971,303953.0,9.3674,312790.982,9.4348,323931.01,9.7903,613780.9981,,,,,,
20161219,601229.SH,8.9926,8.9963,8.7963,8.8148,9.0037,-0.1889000000000003,-2.098,278154.01,666679.285,4.6324,0.92,9.0096,259234.058,9.2933,317392.437,9.3664,314959.4215,9.6767,509497.3819,,,,,,
20161220,601229.SH,8.7926,8.863,8.7593,8.8148,8.8148,0.0,0.0,189094.35,449385.949,3.1492,0.73,8.9541,233497.344,9.2167,311450.556,9.2952,306629.6792,9.594,442448.0929,,,,,,
20161221,601229.SH,8.8333,9.0481,8.8037,8.9741,8.8148,0.1593,1.8072,309519.82,745611.279,5.1548,1.33,8.9319,251557.956,9.1515,320840.145,9.2521,300359.8462,9.5199,413583.3767,,,,,,
20161222,601229.SH,8.9,8.9444,8.8481,8.8926,8.9741,-0.08150000000000013,-0.9082,175379.27,420802.512,2.9208,0.7,8.9,237919.472,9.0685,291479.294,9.2011,295993.6777,9.4446,373704.851,,,,,,
20161223,601229.SH,8.8852,8.8852,8.7148,8.7185,8.8926,-0.17409999999999926,-1.9578,205289.49,486712.79,3.4189,0.86,8.843,231487.388,8.97,267720.194,9.1348,292668.78,9.3787,336287.6748,,,,,,
20161226,601229.SH,8.663,8.7593,8.5519,8.7407,8.7185,0.022199999999999775,0.2546,197613.36,460557.464,3.2911,0.85,8.8281,215379.258,8.9189,237306.658,9.0667,291283.3515,9.3118,322087.6124,,,,,,
20161227,601229.SH,8.7037,8.7296,8.6481,8.6593,8.7407,-0.08140000000000036,-0.9313,128798.7,301868.895,2.145,0.6,8.797,203320.128,8.8756,218408.736,8.9849,265114.9608,9.2425,304936.7848,9.5705,479644.4973,,,,
