trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20110104,600090.SH,10.6136,11.5399,10.4785,10.9706,10.4978,0.47279999999999944,4.5038,851332.83,963165.17,23.1393,4.48,,,,,,,,,,,,,,
20110107,600090.SH,11.9644,12.0705,10.903,11.4144,10.9706,0.4438000000000013,4.0454,614856.18,724645.512,16.7118,1.9,,,,,,,,,,,,,,
20110110,600090.SH,11.1539,11.7425,10.9223,11.1636,11.4144,-0.2507999999999999,-2.1972,412746.97,480941.673,11.2185,0.98,,,,,,,,,,,,,,
20110111,600090.SH,11.096,11.6942,10.9802,11.2697,11.1636,0.10609999999999964,0.9504,436153.02,513576.482,11.8547,0.89,,,,,,,,,,,,,,
20110112,600090.SH,11.1153,11.4434,10.8355,11.3565,11.2697,0.08680000000000021,0.7702,308218.27,356848.358,8.3774,0.55,11.235,524661.454,,,,,,,,,,,,
20110113,600090.SH,11.2407,12.0319,11.1829,11.5688,11.3565,0.21229999999999905,1.8694,367598.27,444509.815,9.9913,0.7,11.3546,427914.542,,,,,,,,,,,,
20110114,600090.SH,11.4337,11.482,11.0285,11.1153,11.5688,-0.4535,-3.92,253427.34,294756.762,6.8882,0.59,11.2948,355628.774,,,,,,,,,,,,
20110117,600090.SH,10.9995,11.2504,10.1311,10.4881,11.1153,-0.6272000000000002,-5.6427,277986.44,308544.557,7.5557,0.78,11.1597,328676.668,,,,,,,,,,,,
20110118,600090.SH,10.3241,10.7101,10.3048,10.6811,10.4881,0.1930000000000014,1.8402,176797.17,193654.972,4.8054,0.54,11.042,276805.498,,,,,,,,,,,,
20110119,600090.SH,10.6136,10.903,10.4399,10.8837,10.6811,0.20259999999999856,1.8968,232282.01,258174.822,6.3134,0.84,10.9474,261618.246,11.0912,393139.85,,,,,,,,,,
20110120,600090.SH,10.768,10.9899,10.0733,10.1215,10.8837,-0.7622,-7.0031,244215.12,265067.615,6.6378,0.93,10.6579,236941.616,11.0063,332428.079,,,,,,,,,,
20110121,600090.SH,9.9961,10.3048,9.7645,10.2083,10.1215,0.08680000000000021,0.8576,224753.12,233930.192,6.1088,0.95,10.4765,231206.772,10.8857,293417.773,,,,,,,,,,
20110124,600090.SH,10.1987,10.3724,9.8224,10.2373,10.2083,0.028999999999999915,0.2841,198302.57,208344.491,5.3899,0.86,10.4264,215269.998,10.793,271973.333,10.883,353743.7931,,,,,,,,
20110125,600090.SH,10.1311,10.1311,9.5619,9.7741,10.2373,-0.4631999999999987,-4.5246,166243.13,168893.626,4.5185,0.77,10.245,213159.19,10.6435,244982.344,10.791,301044.5854,,,,,,,,
20110126,600090.SH,9.8513,10.0154,9.7741,9.9092,9.7741,0.13509999999999955,1.3822,132709.93,136199.564,3.6071,0.62,10.0501,193244.774,10.4987,227431.51,10.6752,263956.4123,,,,,,,,
20110127,600090.SH,9.6487,10.218,9.6005,10.2083,9.9092,0.29909999999999926,3.0184,158707.66,164304.135,4.3137,0.82,10.0674,176143.282,10.3627,206542.449,10.6017,244414.9269,,,,,,,,
20110128,600090.SH,10.0925,10.3338,9.9671,10.1794,10.2083,-0.028900000000000148,-0.2831,151629.82,159855.991,4.1213,0.86,10.0617,161518.622,10.2691,196362.697,10.5178,222528.5269,,,,,,,,
20110131,600090.SH,10.0925,10.218,9.8417,10.1215,10.1794,-0.05790000000000006,-0.5688,142101.49,148224.099,3.8623,0.88,10.0385,150278.406,10.2324,182774.202,10.4228,209750.3131,,,,,,,,
20110201,600090.SH,10.1118,10.5653,10.1118,10.3145,10.1215,0.1930000000000014,1.9068,182008.25,195862.341,4.947,1.21,10.1466,153431.43,10.1958,183295.31,10.3263,195474.1577,,,,,,,,
20110209,600090.SH,10.189,10.5653,10.1118,10.5171,10.3145,0.20259999999999856,1.9642,197134.46,211807.664,5.3581,1.28,10.2682,166316.336,10.1591,179780.555,10.2803,191143.9362,,,,,,,,
20110210,600090.SH,10.4206,10.9416,10.382,10.8644,10.5171,0.3473000000000006,3.3022,220543.84,245992.938,5.9944,1.33,10.3994,178683.572,10.2334,177413.427,10.3093,186725.2746,10.6365,283321.3281,,,,,,
20110211,600090.SH,10.8355,10.903,10.6136,10.8162,10.8644,-0.048199999999999577,-0.4437,167220.09,186501.917,4.5451,0.94,10.5267,181801.626,10.2942,171660.124,10.3197,185988.5762,10.6292,250744.531,,,,,,
20110214,600090.SH,10.7969,11.1443,10.7197,11.0864,10.8162,0.2701999999999991,2.4981,219051.65,249574.017,5.9538,1.2,10.7197,197191.658,10.3791,173735.032,10.3352,184970.8562,10.6136,231896.6962,,,,,,
20110215,600090.SH,11.0671,11.096,10.8066,10.8837,11.0864,-0.2027000000000001,-1.8284,217450.85,246597.698,5.9103,1.1,10.8336,204280.178,10.4901,178855.804,10.3939,182912.0662,10.6002,222596.881,,,,,,
20110216,600090.SH,10.8355,11.4048,10.7101,11.3469,10.8837,0.4632000000000005,4.2559,223838.45,256915.935,6.0839,1.1,10.9995,209620.976,10.6338,187968.656,10.4815,182841.7069,10.6039,212486.6633,,,,,,
20110217,600090.SH,11.3662,11.5302,11.096,11.2697,11.3469,-0.07719999999999949,-0.6804,165198.8,192949.879,4.4901,0.79,11.0806,198551.968,10.74,188617.77,10.5609,180295.2631,10.5998,205676.2124,,,,,,
20110218,600090.SH,11.3565,11.6942,11.1539,11.5013,11.2697,0.23160000000000025,2.0551,260133.04,309681.926,7.0704,1.31,11.2176,217134.558,10.8722,199468.092,10.6937,187517.5638,10.5966,200558.8205,,,,,,
20110221,600090.SH,11.4048,11.9933,11.3758,11.839,11.5013,0.3376999999999999,2.9362,230797.65,280101.438,6.2731,1.06,11.3681,219483.758,11.0439,208337.708,10.8422,195062.7731,10.631,199481.2162,,,,,,
20110222,600090.SH,11.9065,12.0609,11.0767,11.096,11.839,-0.7430000000000003,-6.2759,251712.37,299435.333,6.8416,1.15,11.4106,226336.062,11.1221,215308.12,10.9105,202216.9815,10.66,198230.07,,,,,,
20110223,600090.SH,11.1057,11.5109,10.9995,11.26,11.096,0.1639999999999997,1.478,179896.5,210269.52,4.8896,0.79,11.3932,217547.672,11.1964,213584.324,10.9936,204391.3415,10.6875,198377.6571,10.8156,262168.243,,,,
20110224,600090.SH,11.1443,11.2118,10.932,11.1636,11.26,-0.09639999999999915,-0.8561,119466.52,137164.419,3.2471,0.55,11.372,208401.216,11.2263,203476.592,11.0738,202650.19,10.7009,193005.491,10.822,237772.6993,,,,
20110225,600090.SH,11.0574,12.2828,10.9995,12.2828,11.1636,1.1191999999999993,10.0254,267209.04,326073.655,7.2628,1.28,11.5283,209816.416,11.3729,213475.487,11.2252,209204.0969,10.8038,194100.4395,10.8509,226184.4613,,,,
20110228,600090.SH,12.5433,13.4599,12.3889,13.1415,12.2828,0.8587000000000007,6.9911,496457.19,664141.175,13.4937,2.37,11.7888,262948.324,11.5784,241216.041,11.427,232228.9223,10.9435,207038.7286,10.9169,228974.802,,,,
20110301,600090.SH,12.9389,13.6047,12.8521,13.4406,13.1415,0.29909999999999926,2.276,344803.59,472644.336,9.3718,1.31,12.2577,281566.568,11.8341,253951.315,11.6252,241787.3646,11.096,214014.9676,10.9892,225929.821,,,,
20110302,600090.SH,13.238,13.3924,12.6495,13.1415,13.4406,-0.29909999999999926,-2.2253,246565.41,333098.563,6.7017,0.88,12.634,294900.35,12.0136,256224.011,11.8041,247890.8508,11.2564,217839.8381,11.0487,223874.7257,,,,
20110303,600090.SH,13.1415,13.4406,12.4275,12.5144,13.1415,-0.6271000000000004,-4.7719,277520.6,369297.819,7.543,0.94,12.9042,326511.166,12.1381,267456.191,11.9139,252388.4623,11.3804,224735.5843,11.0802,220872.1367,,,,
20110304,600090.SH,12.4275,12.8907,12.3021,12.7845,12.5144,0.27009999999999934,2.1583,191672.6,251708.499,5.2097,0.59,13.0045,311403.878,12.2664,260610.147,12.0601,250405.52,11.5031,226305.3433,11.1359,218813.6453,,,,
20110307,600090.SH,12.7363,13.3249,12.6881,12.8907,12.7845,0.10620000000000118,0.8307,211749.24,285530.154,5.7554,0.68,12.9543,254462.288,12.3716,258705.306,12.1789,249475.5808,11.6322,229168.1729,11.216,216605.7387,,,,
20110308,600090.SH,12.7266,14.1836,12.6881,14.1836,12.8907,1.2928999999999995,10.0297,372530.02,525988.532,10.1254,1.46,13.1029,260007.574,12.6803,270787.071,12.403,265424.1362,11.8256,240140.96,11.3327,223130.167,,,,
20110309,600090.SH,14.1257,14.2511,13.8169,14.0389,14.1836,-0.14470000000000027,-1.0202,255382.33,371044.725,6.9413,0.98,13.2824,261770.958,12.9582,278335.654,12.5982,265058.6969,12.003,243634.9638,11.4379,223900.1777,,,,
20110310,600090.SH,14.0389,14.7143,13.6722,14.1161,14.0389,0.07719999999999949,0.5499,316602.47,467484.894,8.6053,1.21,13.6028,269587.332,13.2535,298049.249,12.7734,271659.0677,12.1744,249323.9167,11.5711,226313.0893,,,,
20110311,600090.SH,13.8459,14.9458,13.8073,14.3959,14.1161,0.2797999999999998,1.9821,311936.81,467506.711,8.4785,1.16,13.925,293640.174,13.4648,302522.026,13.0272,276291.7169,12.3425,253675.9629,11.7106,229219.2123,,,,
20110314,600090.SH,14.2801,14.8108,13.9906,14.3283,14.3959,-0.06759999999999877,-0.4696,213935.05,318876.653,5.8148,0.73,14.2126,294077.336,13.5834,274269.812,13.2633,278910.0669,12.5098,255900.4848,11.847,229740.295,,,,
20110315,600090.SH,14.1161,14.3573,13.4117,14.0196,14.3283,-0.3087,-2.1545,251448.95,360563.672,6.8344,0.86,14.1798,269861.122,13.6413,264934.348,13.483,289062.5615,12.6495,257443.2133,11.9885,232580.489,,,,
20110316,600090.SH,13.9134,14.9073,13.788,14.666,14.0196,0.6463999999999999,4.6107,253715.97,378505.873,6.896,0.94,14.3052,269527.85,13.7938,265649.404,13.6663,288024.6331,12.8296,259170.1238,12.1471,236614.0237,,,,
20110317,600090.SH,14.3283,15.1388,14.1836,14.4055,14.666,-0.2605000000000004,-1.7762,221426.09,336590.83,6.0184,0.82,14.3631,250492.574,13.9829,260039.953,13.7635,266868.3946,12.9752,259055.2495,12.287,238704.638,,,,
20110318,600090.SH,14.5695,14.9073,14.2222,14.2897,14.4055,-0.11580000000000013,-0.8039,175568.19,263862.762,4.772,0.7,14.3418,223218.85,14.1334,258429.512,13.8288,253850.2869,13.119,259549.03,12.424,239502.5837,,,,
20110321,600090.SH,14.2801,14.9362,13.8748,14.8494,14.2897,0.5596999999999994,3.9168,245010.29,368569.126,6.6594,1.1,14.446,229433.898,14.3293,261755.617,13.9602,253730.6623,13.2785,258828.899,12.5816,242932.877,,,,
20110322,600090.SH,14.859,15.6116,14.7143,15.1678,14.8494,0.31840000000000046,2.1442,269433.15,425508.498,7.3232,1.17,14.6757,233030.738,14.4277,251445.93,14.1643,253108.5508,13.437,260668.6848,12.7434,245847.0403,,,,
20110323,600090.SH,15.0037,15.3414,14.8397,15.1581,15.1678,-0.009700000000000486,-0.064,179221.85,279492.58,4.8713,0.77,14.7741,218131.914,14.5396,243829.882,14.3469,252150.8008,13.6304,257216.7552,12.8981,245249.9533,,,,
20110324,600090.SH,15.0906,15.6213,14.9073,15.573,15.1581,0.41490000000000116,2.7372,236567.72,375469.13,6.4299,1.08,15.0076,221160.24,14.6853,235826.407,14.5532,254059.9146,13.8358,259915.3848,13.055,245784.0827,,,,
20110325,600090.SH,15.5055,15.7756,15.1002,15.1292,15.573,-0.44379999999999953,-2.8498,259610.77,415653.341,7.0562,1.17,15.1755,237968.756,14.7587,230593.803,14.626,245373.8185,14.0246,266588.9205,13.1988,248863.772,,,,
20110328,600090.SH,15.0037,15.4186,14.3573,15.1485,15.1292,0.01929999999999943,0.1276,301228.36,463652.699,8.1874,1.27,15.2353,249212.37,14.8407,239323.134,14.7113,248900.4362,14.1611,268208.8881,13.3342,251602.9957,,,,
20110329,600090.SH,14.9266,15.052,14.145,14.1643,15.1485,-0.9841999999999995,-6.497,236073.03,357112.602,6.4165,0.95,15.0346,242540.346,14.8551,237785.542,14.715,242705.8638,14.2098,255809.6424,13.4435,252223.735,,,,
20110330,600090.SH,14.174,14.4152,13.8169,13.8652,14.1643,-0.29910000000000103,-2.1116,159217.71,232826.632,4.3275,0.66,14.776,238539.518,14.7751,228335.716,14.6742,230958.2408,14.23,246972.2195,13.5275,250069.7103,,,,
20110331,600090.SH,13.8941,14.3476,13.8845,14.0389,13.8652,0.1737000000000002,1.2528,137231.96,200967.438,3.73,0.58,14.4692,218672.366,14.7384,219916.303,14.6519,225058.0031,14.2727,241765.8648,13.6198,249137.4823,,,,
20110401,600090.SH,13.9038,14.4441,13.7301,14.3959,14.0389,0.3569999999999993,2.5429,152295.55,224206.241,4.1394,0.7,14.3226,197209.322,14.749,217589.039,14.6809,217430.8185,14.3623,235802.7671,13.7163,245542.8993,,,,
20110406,600090.SH,14.2801,14.7915,14.1643,14.5792,14.3959,0.1833000000000009,1.2733,160710.75,242197.966,4.3681,0.81,14.2087,169105.8,14.722,209159.085,14.6742,210276.5708,14.4478,234328.3933,13.8076,243206.6693,,,,
20110407,600090.SH,14.4248,14.6467,13.9906,14.1836,14.5792,-0.39559999999999995,-2.7135,153485.53,226258.744,4.1717,0.91,14.2126,152588.3,14.6236,197564.323,14.6571,205050.3738,14.5094,231553.931,13.9105,239932.4413,,,,
20110408,600090.SH,14.0968,14.8204,13.9906,14.695,14.1836,0.5114000000000001,3.6056,197617.33,297899.489,5.3713,1.3,14.3785,160268.224,14.5773,199403.871,14.6883,206746.4615,14.5337,223224.7552,14.025,240523.1357,12.4203,251345.6893,,
20110411,600090.SH,14.7915,14.859,14.309,14.531,14.695,-0.1639999999999997,-1.116,139105.43,209484.474,3.7809,0.87,14.4769,160642.918,14.4731,189657.642,14.6638,198599.9338,14.5572,217687.76,14.1373,241177.766,12.4796,239475.2327,,
20110412,600090.SH,14.1836,14.1932,13.1801,13.2959,14.531,-1.235100000000001,-8.4998,372552.27,523722.817,10.126,2.32,14.2569,204694.262,14.2897,200951.792,14.5198,206532.1738,14.5181,220352.0362,14.1711,244689.207,12.511,235436.8342,,
20110413,600090.SH,13.1319,13.2863,12.717,13.2477,13.2959,-0.048199999999999577,-0.3625,162028.57,217448.046,4.4039,0.79,13.9906,204957.826,14.0997,187031.813,14.3729,205209.6138,14.4634,213213.5486,14.1746,233541.5863,12.5457,231258.1942,,
