trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20110104,000151.SZ,10.7826,10.9045,10.5474,10.8435,10.7303,0.11320000000000086,1.055,86247.58,106279.2129,3.2358,1.15,,,,,,,,,,,,,,
20110105,000151.SZ,10.7652,11.009,10.6258,10.9829,10.8435,0.1394000000000002,1.2856,104319.66,129870.0571,3.9138,1.41,,,,,,,,,,,,,,
20110106,000151.SZ,10.9655,10.9742,10.739,10.7739,10.9829,-0.2090000000000014,-1.903,56177.73,69889.3806,2.1076,0.7,,,,,,,,,,,,,,
20110107,000151.SZ,10.7565,10.8697,10.6258,10.6519,10.7739,-0.12199999999999989,-1.1324,60066.04,74081.2777,2.2535,0.76,,,,,,,,,,,,,,
20110110,000151.SZ,10.7042,10.7565,10.0771,10.1468,10.6519,-0.5050999999999988,-4.7419,60046.92,71633.9655,2.2528,0.8,10.6798,73371.586,,,,,,,,,,,,
20110111,000151.SZ,10.0161,10.1206,9.7897,9.8942,10.1468,-0.25260000000000105,-2.4895,60722.96,69216.9989,2.2782,0.83,10.4899,68266.662,,,,,,,,,,,,
20110112,000151.SZ,9.99,10.1032,9.8681,10.0945,9.8942,0.20030000000000037,2.0244,41629.42,47678.1898,1.5618,0.61,10.3123,55728.614,,,,,,,,,,,,
20110113,000151.SZ,10.0597,10.1555,9.9987,10.051,10.0945,-0.04349999999999987,-0.4309,36870.85,42659.7641,1.3833,0.66,10.1677,51867.238,,,,,,,,,,,,
20110114,000151.SZ,9.9813,9.99,9.7113,9.8942,10.051,-0.1568000000000005,-1.56,42530.81,47905.927,1.5956,0.82,10.0161,48360.192,,,,,,,,,,,,
20110117,000151.SZ,9.8332,10.3035,9.6852,10.1642,9.8942,0.2699999999999996,2.7289,100592.86,116183.703,3.774,2.08,10.0196,56469.38,10.3497,64920.483,,,,,,,,,,
20110118,000151.SZ,10.0771,10.1816,9.8594,10.1206,10.1642,-0.04359999999999964,-0.429,45617.96,52631.8226,1.7115,0.81,10.0649,53448.38,10.2774,60857.521,,,,,,,,,,
20110119,000151.SZ,10.0771,10.3384,10.0161,10.3123,10.1206,0.19170000000000087,1.8942,76510.75,89866.6296,2.8705,1.43,10.1085,60424.646,10.2104,58076.63,,,,,,,,,,
20110120,000151.SZ,10.199,10.3123,9.4935,9.4935,10.3123,-0.8188000000000013,-7.94,73162.07,83000.3666,2.7448,1.21,9.997,67682.89,10.0823,59775.064,10.2633,64961.2008,,,,,,,,
20110121,000151.SZ,9.4152,9.8071,9.3629,9.6852,9.4935,0.19170000000000087,2.0193,47033.01,52065.3837,1.7645,0.69,9.9552,68583.33,9.9856,58471.761,10.1742,61944.6954,,,,,,,,
20110124,000151.SZ,9.6852,9.9552,9.6242,9.6677,9.6852,-0.01750000000000007,-0.1807,41204.34,46266.0853,1.5459,0.6,9.8559,56705.626,9.9377,56587.503,10.0731,57089.6708,,,,,,,,
20110125,000151.SZ,9.659,9.8419,9.389,9.5023,9.6677,-0.1654,-1.7109,31155.78,34108.7445,1.1689,0.55,9.7322,53813.19,9.8985,53630.785,9.9753,55164.9054,,,,,,,,
20110126,000151.SZ,9.511,9.8681,9.511,9.7635,9.5023,0.26120000000000054,2.7488,42065.33,47148.9767,1.5782,0.78,9.6224,46924.106,9.8654,53674.376,9.9069,53780.2354,,,,,,,,
