trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20110104,002323.SZ,6.9803,7.1412,6.9685,7.075,7.0064,0.0686,0.9791,11447.58,34114.157,4.9098,2.02,,,,,,,,,,,,,,
20110105,002323.SZ,7.0703,7.0845,6.9945,7.0348,7.075,-0.04020000000000046,-0.5682,10484.85,31151.3759,4.4968,1.58,,,,,,,,,,,,,,
20110106,002323.SZ,7.0584,7.1767,7.0348,7.146,7.0348,0.11120000000000019,1.5807,10696.57,32081.4908,4.5877,1.36,,,,,,,,,,,,,,
20110107,002323.SZ,7.146,7.146,7.0277,7.0395,7.146,-0.1064999999999996,-1.4903,7130.72,21353.8192,3.0583,0.76,,,,,,,,,,,,,,
20110110,002323.SZ,7.0419,7.0419,6.81,6.8147,7.0395,-0.2248000000000001,-3.1934,7000.98,20463.7318,3.0027,0.73,7.022,9352.14,,,,,,,,,,,,
20110111,002323.SZ,6.8123,6.8123,6.6325,6.7201,6.8147,-0.0945999999999998,-1.3882,4705.91,13350.1623,2.0183,0.5,6.951,8003.806,,,,,,,,,,,,
20110112,002323.SZ,6.7201,6.7839,6.6846,6.765,6.7201,0.044899999999999274,0.6681,2849.33,8122.2674,1.222,0.36,6.8971,6476.702,,,,,,,,,,,,
20110113,002323.SZ,6.8029,6.8147,6.7485,6.7768,6.765,0.011800000000000033,0.1744,1860.99,5332.7238,0.7982,0.29,6.8232,4709.586,,,,,,,,,,,,
20110114,002323.SZ,6.7674,6.7816,6.6254,6.6254,6.7768,-0.15139999999999976,-2.2341,3205.51,9035.1788,1.3748,0.68,6.7404,3924.544,,,,,,,,,,,,
20110117,002323.SZ,6.623,6.623,6.3888,6.3935,6.6254,-0.23189999999999955,-3.5002,3858.36,10573.7078,1.6548,0.98,6.6562,3296.02,6.8391,6324.08,,,,,,,,,,
20110118,002323.SZ,6.3864,6.4811,6.3438,6.4337,6.3935,0.04019999999999957,0.6288,2203.55,5984.3945,0.9451,0.67,6.5989,2795.548,6.7749,5399.677,,,,,,,,,,
20110119,002323.SZ,6.3888,6.5331,6.3888,6.5118,6.4337,0.07810000000000006,1.2139,3335.08,9139.2915,1.4304,1.19,6.5482,2892.698,6.7226,4684.7,,,,,,,,,,
20110120,002323.SZ,6.4787,6.5118,6.3012,6.3036,6.5118,-0.20819999999999972,-3.1973,3814.06,10307.6605,1.6358,1.32,6.4536,3283.312,6.6384,3996.449,6.7415,5584.1146,,,,,,,,
