trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20110104,000798.SZ,9.4699,9.5861,9.4408,9.4699,9.3537,0.11620000000000097,1.2423,18740.65,18373.3329,0.5867,1.24,,,,,,,,,,,,,,
20110105,000798.SZ,9.4795,9.557,9.3537,9.4989,9.4699,0.028999999999999915,0.3062,13112.01,12856.2768,0.4105,0.87,,,,,,,,,,,,,,
20110106,000798.SZ,9.4892,9.5861,9.3633,9.5667,9.4989,0.06780000000000008,0.7138,15308.24,14938.0526,0.4792,1.12,,,,,,,,,,,,,,
20110107,000798.SZ,9.4892,9.8475,9.4118,9.7894,9.5667,0.22269999999999968,2.3279,26390.15,26422.1916,0.8262,1.85,,,,,,,,,,,,,,
20110110,000798.SZ,9.8088,9.9153,9.5861,9.6151,9.7894,-0.17430000000000057,-1.7805,21815.55,22052.5037,0.6829,1.29,9.588,19073.32,,,,,,,,,,,,
20110111,000798.SZ,9.4892,9.8088,9.4408,9.741,9.6151,0.12589999999999968,1.3094,14091.32,14074.3755,0.4411,0.74,9.6422,18143.454,,,,,,,,,,,,
20110112,000798.SZ,9.7797,9.8184,9.5086,9.7507,9.741,0.009700000000000486,0.0996,18668.69,18647.2957,0.5844,1.03,9.6926,19254.79,,,,,,,,,,,,
20110113,000798.SZ,9.7507,9.7797,9.5473,9.6151,9.7507,-0.13560000000000016,-1.3907,8881.48,8824.5918,0.278,0.46,9.7023,17969.438,,,,,,,,,,,,
20110114,000798.SZ,9.5861,9.6926,9.2956,9.344,9.6151,-0.27110000000000056,-2.8195,13374.74,12941.4256,0.4187,0.74,9.6132,15366.356,,,,,,,,,,,,
20110117,000798.SZ,9.2568,9.5667,8.8695,8.9373,9.344,-0.40669999999999895,-4.3525,14578.99,13649.2347,0.4564,0.95,9.4776,13919.044,9.5328,16496.182,,,,,,,,,,
20110118,000798.SZ,9.0244,9.2181,8.9179,9.16,8.9373,0.22269999999999968,2.4918,8148.12,7619.9617,0.2551,0.59,9.3614,12730.404,9.5018,15436.929,,,,,,,,,,
20110119,000798.SZ,9.16,9.344,9.1019,9.2956,9.16,0.13560000000000016,1.4803,7248.43,6929.7145,0.2269,0.57,9.2704,10446.352,9.4815,14850.571,,,,,,,,,,
20110120,000798.SZ,9.1987,9.373,8.9567,8.976,9.2956,-0.31959999999999944,-3.4382,9609.72,9095.3226,0.3008,0.92,9.1426,10592.0,9.4224,14280.719,9.4431,14612.93,,,,,,,,
20110121,000798.SZ,9.0535,9.1503,9.0051,9.0729,8.976,0.09689999999999976,1.0795,6899.71,6463.8193,0.216,0.65,9.0884,9296.994,9.3508,12331.675,9.4125,13702.0885,,,,,,,,
20110124,000798.SZ,9.0729,9.3149,9.0341,9.1987,9.0729,0.1257999999999999,1.3865,8079.15,7663.3376,0.2529,0.87,9.1406,7997.026,9.3091,10958.035,9.3894,13314.9454,,,,,,,,
20110125,000798.SZ,9.2859,9.2859,8.7533,8.8598,9.1987,-0.33890000000000065,-3.6842,10433.13,9597.7657,0.3266,1.3,9.0806,8454.028,9.221,10592.216,9.335,12939.9369,,,,,,,,
20110126,000798.SZ,8.9954,8.9954,8.8114,8.947,8.8598,0.08719999999999928,0.9842,6203.44,5718.8825,0.1942,0.73,9.0109,8245.03,9.1406,9345.691,9.2702,11387.1131,,,,,,,,
20110127,000798.SZ,8.9567,9.131,8.8308,9.1213,8.947,0.17430000000000057,1.9481,11117.28,10321.8728,0.348,1.35,9.0399,8546.542,9.0913,9569.271,9.2323,10564.1692,,,,,,,,
20110128,000798.SZ,9.1891,9.2956,9.0341,9.2956,9.1213,0.17430000000000057,1.9109,14617.9,13883.9596,0.4576,1.71,9.0845,10090.18,9.0864,9693.587,9.198,10604.6754,,,,,,,,
20110131,000798.SZ,9.2762,9.344,9.1503,9.2956,9.2956,0.0,0.0,11060.39,10597.1246,0.3462,1.1,9.1039,10686.428,9.1223,9341.727,9.163,10019.4215,,,,,,,,
20110201,000798.SZ,9.2859,9.7313,9.2278,9.5667,9.2956,0.27110000000000056,2.9164,21237.18,20908.9702,0.6648,1.99,9.2452,12847.238,9.1629,10650.633,9.1593,10969.86,9.3389,13315.0605,,,,,,
20110209,000798.SZ,9.528,10.0218,9.4892,9.8088,9.5667,0.24209999999999887,2.5307,34691.66,35368.0877,1.086,2.7,9.4176,18544.882,9.2142,13394.956,9.195,12609.6231,9.3551,14074.6324,,,,,,
20110210,000798.SZ,9.8184,10.3026,9.7797,10.167,9.8088,0.3582000000000001,3.6518,45674.92,47694.7657,1.4299,2.46,9.6267,25456.41,9.3333,17001.476,9.2896,15001.6177,9.3869,15625.2471,,,,,,
20110211,000798.SZ,10.1477,10.1477,9.7894,10.0315,10.167,-0.1355000000000004,-1.3327,27927.4,28895.2382,0.8743,1.1,9.7739,28118.31,9.4292,19104.245,9.3567,16523.1008,9.409,16226.1595,,,,,,
20110214,000798.SZ,10.0121,10.1864,9.954,10.1186,10.0315,0.08710000000000129,0.8683,29083.58,30252.6151,0.9105,1.03,9.9385,31722.948,9.5212,21204.688,9.42,18202.7277,9.4247,16354.4181,,,,,,
20110215,000798.SZ,10.0702,10.2639,10.0218,10.0315,10.1186,-0.08710000000000129,-0.8608,34051.26,35581.1861,1.066,1.07,10.0315,34285.764,9.6384,23566.501,9.5012,20082.8462,9.4445,16937.071,,,,,,
