trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20110426,600816.SH,2.0079,2.0079,2.0079,2.0079,1.8254,0.18249999999999988,9.9978,1128.4,1688.086,0.0249,0.02,,,,,,,,,,,,,,
20110427,600816.SH,2.2093,2.2093,2.2093,2.2093,2.0079,0.20140000000000002,10.0304,1423.19,2342.571,0.0314,0.04,,,,,,,,,,,,,,
20110428,600816.SH,2.4307,2.4307,2.4307,2.4307,2.2093,0.22140000000000004,10.0213,5975.43,10821.504,0.1317,0.18,,,,,,,,,,,,,,
20110429,600816.SH,2.6737,2.6737,2.6737,2.6737,2.4307,0.24300000000000033,9.9971,39808.26,79298.054,0.8771,1.71,,,,,,,,,,,,,,
20110503,600816.SH,2.9408,2.9408,2.7596,2.8388,2.6737,0.1650999999999998,6.175,520224.29,1096276.929,11.4625,28.15,2.4321,113711.914,,,,,,,,,,,,
20110504,600816.SH,2.7663,2.8817,2.6978,2.7448,2.8388,-0.09399999999999986,-3.3113,317979.57,659765.179,7.0063,2.8,2.5795,177082.148,,,,,,,,,,,,
20110505,600816.SH,2.6871,2.7851,2.6764,2.7045,2.7448,-0.040300000000000225,-1.4682,162003.01,327805.641,3.5695,0.91,2.6785,209198.112,,,,,,,,,,,,
20110506,600816.SH,2.7019,2.8227,2.6321,2.7569,2.7045,0.0524,1.9375,177567.9,362491.75,3.9125,0.85,2.7437,243516.606,,,,,,,,,,,,
20110509,600816.SH,2.7341,2.8602,2.6857,2.8213,2.7569,0.06440000000000001,2.336,178918.74,370697.306,3.9422,0.73,2.7733,271338.702,,,,,,,,,,,,
20110510,600816.SH,2.8052,2.8294,2.7515,2.8039,2.8213,-0.01739999999999986,-0.6167,113952.8,236758.349,2.5108,0.42,2.7663,190084.404,2.5992,151898.159,,,,,,,,,,
20110511,600816.SH,2.7958,2.8804,2.7529,2.7582,2.8039,-0.045700000000000074,-1.6299,120208.32,251191.686,2.6486,0.63,2.769,150530.154,2.6742,163806.151,,,,,,,,,,
