trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20110104,600969.SH,10.78,11.0616,10.7264,10.8806,10.7532,0.12739999999999974,1.1848,16640.77,27075.578,1.8009,1.19,,,,,,,,,,,,,,
20110105,600969.SH,10.8739,10.9141,10.6593,10.6795,10.8806,-0.2010999999999985,-1.8482,10410.51,16783.906,1.1267,0.72,,,,,,,,,,,,,,
20110106,600969.SH,10.8135,11.0549,10.7331,10.8672,10.6795,0.18769999999999953,1.7576,18247.68,29690.18,1.9749,1.3,,,,,,,,,,,,,,
20110107,600969.SH,10.7934,11.256,10.7934,10.9811,10.8672,0.11389999999999922,1.0481,33100.97,54825.771,3.5824,2.08,,,,,,,,,,,,,,
20110110,600969.SH,10.8605,10.9945,10.5923,10.7666,10.9811,-0.21449999999999925,-1.9534,14891.03,23830.542,1.6116,0.76,10.835,18658.192,,,,,,,,,,,,
20110111,600969.SH,10.7934,11.0616,10.4649,11.0415,10.7666,0.2748999999999988,2.5533,18940.46,30800.067,2.0498,1.02,10.8672,19118.13,,,,,,,,,,,,
20110112,600969.SH,11.0348,11.1085,10.7934,10.894,11.0415,-0.14749999999999908,-1.3359,9844.22,16036.909,1.0654,0.51,10.9101,19004.872,,,,,,,,,,,,
20110113,600969.SH,10.9275,10.9476,10.6795,10.7666,10.894,-0.12739999999999974,-1.1695,15212.15,24602.237,1.6463,0.8,10.89,18397.766,,,,,,,,,,,,
20110114,600969.SH,10.7331,10.7465,10.3644,10.4046,10.7666,-0.3620000000000001,-3.3622,12590.41,19679.682,1.3626,0.68,10.7747,14295.654,,,,,,,,,,,,
20110117,600969.SH,10.3241,10.3241,9.9219,10.0359,10.4046,-0.36870000000000047,-3.5436,20592.82,31070.001,2.2287,1.44,10.6285,15436.012,10.7318,17047.102,,,,,,,,,,
20110118,600969.SH,9.942,10.2973,9.3856,10.2169,10.0359,0.18100000000000094,1.8035,9767.11,14836.449,1.057,0.63,10.4636,13601.342,10.6654,16359.736,,,,,,,,,,
20110119,600969.SH,10.2169,10.4515,10.0962,10.4448,10.2169,0.2279,2.2306,10669.32,16462.296,1.1547,0.78,10.3738,13766.362,10.6419,16385.617,,,,,,,,,,
20110120,600969.SH,10.3309,10.5923,10.1297,10.2035,10.4448,-0.24130000000000074,-2.3102,10135.0,15591.552,1.0969,0.74,10.2611,12750.932,10.5756,15574.349,10.6294,15464.8038,,,,,,,,
20110121,600969.SH,10.1297,10.4113,10.1297,10.3241,10.2035,0.1205999999999996,1.1819,7674.02,11809.764,0.8305,0.6,10.245,11767.654,10.5099,13031.654,10.5866,14775.0538,,,,,,,,
20110124,600969.SH,10.3912,10.6258,10.3309,10.532,10.3241,0.20790000000000042,2.0137,23623.66,37029.862,2.5567,2.01,10.3443,12373.822,10.4864,13904.917,10.5753,15791.45,,,,,,,,
20110125,600969.SH,10.5253,10.6929,10.0426,10.2303,10.532,-0.3017000000000003,-2.8646,38112.62,58823.764,4.1247,3.08,10.3469,18042.924,10.4053,15822.133,10.5263,17319.5223,,,,,,,,
20110126,600969.SH,10.0694,10.713,10.0694,10.6929,10.2303,0.4626000000000001,4.5219,18820.24,29408.848,2.0368,1.04,10.3966,19673.108,10.3852,16719.735,10.5041,16221.0046,,,,,,,,
20110127,600969.SH,10.6593,10.894,10.4448,10.8337,10.6929,0.14080000000000048,1.3168,19633.54,31516.472,2.1248,1.0,10.5226,21572.816,10.3919,17161.874,10.5093,16585.8131,,,,,,,,
20110128,600969.SH,10.9074,11.1487,10.7331,11.0616,10.8337,0.2279,2.1036,28204.68,46252.773,3.0525,1.31,10.6701,25678.948,10.4576,18723.301,10.5108,17298.4454,,,,,,,,
20110131,600969.SH,11.0549,11.5108,10.9476,11.4571,11.0616,0.3955000000000002,3.5754,31917.04,53632.424,3.4542,1.24,10.8551,27337.624,10.5997,19855.723,10.5542,18996.3546,,,,,,,,
20110201,600969.SH,11.4303,11.5845,11.2627,11.2828,11.4571,-0.17430000000000057,-1.5213,17960.62,30416.832,1.9438,0.66,11.0656,23307.224,10.7063,20675.074,10.5939,19207.7754,10.6951,18428.0414,,,,,,
20110209,600969.SH,11.2962,11.2962,10.9811,11.142,11.2828,-0.14080000000000048,-1.2479,13872.41,23036.429,1.5013,0.6,11.1554,22317.658,10.776,20995.383,10.6506,19306.3908,10.7076,18296.2148,,,,,,
20110210,600969.SH,11.142,11.5845,11.0951,11.5443,11.142,0.4023000000000003,3.6107,25015.89,42601.436,2.7073,1.12,11.2976,23394.128,10.9101,22483.472,10.7666,19646.6269,10.7487,18991.709,,,,,,
20110211,600969.SH,11.5443,11.6046,11.4035,11.5175,11.5443,-0.026799999999999713,-0.2321,16422.41,28220.597,1.7773,0.7,11.3887,21037.674,11.0294,23358.311,10.8667,20158.5731,10.7797,18904.7914,,,,,,
20110214,600969.SH,11.5175,11.5979,11.2962,11.5577,11.5175,0.04020000000000046,0.349,30702.28,52305.197,3.3228,1.46,11.4089,20794.722,11.132,24066.173,10.9523,21699.57,10.8072,18790.5681,,,,,,
20110215,600969.SH,11.5979,11.618,11.3834,11.3834,11.5577,-0.17430000000000057,-1.5081,26122.03,44667.895,2.8271,1.26,11.429,22427.004,11.2473,22867.114,11.043,22929.3415,10.8365,19325.3776,,,,,,
20110216,600969.SH,11.3834,11.5175,11.2225,11.3432,11.3834,-0.04020000000000046,-0.3531,20792.81,35306.473,2.2503,0.93,11.4692,23811.084,11.3123,23064.371,11.1214,23938.4792,10.8509,19413.5848,,,,,,
20110217,600969.SH,11.3968,12.0873,11.3633,11.8728,11.3432,0.5296000000000003,4.6689,84391.87,149200.816,9.1333,3.54,11.5349,35686.28,11.4162,29540.204,11.2246,28612.9569,10.8975,22963.4729,,,,,,
20110221,600969.SH,11.551,12.0739,11.4303,11.9532,11.8728,0.08040000000000092,0.6772,62125.14,108785.111,6.7235,1.74,11.6221,44826.826,11.5054,32932.25,11.3571,30460.0738,10.954,25197.4248,,,,,,
20110222,600969.SH,12.0538,12.1007,11.4772,11.5309,11.9532,-0.4222999999999999,-3.5329,48800.48,85278.024,5.2814,1.09,11.6167,48446.466,11.5128,34620.594,11.4216,32766.2462,11.0076,26921.7138,10.9481,23841.1397,,,,
20110223,600969.SH,11.5778,12.2549,11.5778,12.1476,11.5309,0.6166999999999998,5.3482,59721.8,107078.517,6.4634,1.23,11.7695,55166.42,11.5993,38796.712,11.5226,35849.9585,11.1082,28784.9986,10.9903,25277.174,,,,
20110224,600969.SH,12.1342,12.4024,11.9867,12.094,12.1476,-0.0536000000000012,-0.4412,26645.75,48106.799,2.8837,0.48,11.9197,56337.008,11.6945,40074.046,11.602,35730.0408,11.1976,29588.7433,11.0375,25818.3487,,,,
20110225,600969.SH,12.094,12.2013,11.732,12.0672,12.094,-0.026799999999999713,-0.2216,22754.76,40773.959,2.4626,0.4,11.9586,44009.586,11.7468,39847.933,11.649,35025.25,11.2748,30164.2405,11.0775,25968.5847,,,,
20110228,600969.SH,12.0605,12.4359,12.0001,12.3353,12.0672,0.26810000000000045,2.2217,29861.85,54454.38,3.2318,0.68,12.035,37556.928,11.8285,41191.877,11.7299,35940.7292,11.3764,31103.6143,11.1226,25860.614,,,,
20110301,600969.SH,12.3219,12.4694,12.0672,12.2348,12.3353,-0.10050000000000026,-0.8147,22894.69,41741.03,2.4778,0.61,12.1758,32375.77,11.8962,40411.118,11.814,36634.7508,11.4673,31828.4081,11.1715,26127.4027,,,,
20110302,600969.SH,12.1342,12.275,11.9733,12.094,12.2348,-0.14080000000000048,-1.1508,16534.79,29835.776,1.7895,0.51,12.1651,23738.368,11.9673,39452.394,11.8563,35982.3585,11.5417,31490.8429,11.2066,26047.2137,,,,
20110303,600969.SH,12.0337,12.1946,11.437,11.5041,12.094,-0.5899000000000001,-4.8776,32155.05,56198.452,3.48,1.35,12.0471,24840.228,11.9834,40588.618,11.8552,37192.5615,11.6024,31207.149,11.227,26790.908,,,,
20110304,600969.SH,11.4973,11.9063,11.3968,11.7655,11.5041,0.2614000000000001,2.2722,23428.12,40880.964,2.5355,0.94,11.9867,24974.9,11.9727,34492.243,11.8712,36633.0108,11.6535,31426.5719,11.2603,27064.7737,,,,
20110307,600969.SH,11.7655,11.846,11.5242,11.7722,11.7655,0.006700000000000372,0.0569,22591.41,39344.331,2.445,0.9,11.8741,23520.812,11.9546,30538.87,11.9011,36361.4246,11.6982,31567.4229,11.3058,27398.1403,,,,
20110308,600969.SH,11.7186,12.0001,11.6448,11.7722,11.7722,0.0,0.0,13545.17,23898.31,1.4659,0.58,11.7816,21650.908,11.9787,27013.339,11.9341,35803.9138,11.732,30869.351,11.3637,27163.2187,,,,
20110309,600969.SH,11.7253,11.799,11.5309,11.6582,11.7722,-0.11399999999999899,-0.9684,16873.45,29296.073,1.8261,0.78,11.6944,21718.64,11.9298,22728.504,11.9176,30610.1892,11.7416,30152.9895,11.4118,27400.0967,,,,
20110310,600969.SH,11.6515,11.8124,11.5309,11.6649,11.6582,0.006699999999998596,0.0575,19881.83,34767.208,2.1517,0.92,11.7266,19263.996,11.8868,22052.112,11.8955,27360.7038,11.7598,30244.4757,11.4524,27707.1803,,,,
20110311,600969.SH,11.6649,11.7588,11.4772,11.5443,11.6649,-0.1205999999999996,-1.0339,18157.57,31358.293,1.9651,0.94,11.6824,18209.886,11.8346,21592.393,11.8965,25003.5569,11.7789,30448.531,11.4971,27974.5993,,,,
20110314,600969.SH,11.5242,12.1342,11.4571,12.094,11.5443,0.5496999999999996,4.7617,31750.22,56369.233,3.4362,1.74,11.7467,20041.648,11.8104,21781.23,11.8924,22851.8969,11.8051,30769.2133,11.5561,28777.1393,,,,
20110315,600969.SH,12.1409,12.4024,11.9264,12.3622,12.094,0.2682000000000002,2.2176,68146.03,124196.316,7.3751,3.4,11.8647,30961.82,11.8232,26306.364,11.913,26044.2262,11.8453,33232.2429,11.6171,30261.2183,,,,
20110316,600969.SH,12.4091,12.9856,12.3353,12.7376,12.3622,0.37540000000000084,3.0367,78750.11,150146.095,8.5227,2.54,12.0806,43337.152,11.8875,32527.896,11.9646,30351.5608,11.9015,35520.2348,11.7007,31615.8013,,,,
20110317,600969.SH,12.57,13.0594,12.4024,12.456,12.7376,-0.28160000000000096,-2.2108,56544.36,107345.721,6.1195,1.3,12.2388,50669.658,11.9827,34966.827,11.9738,32404.0615,11.9526,36968.9171,11.7595,32873.272,,,,
20110318,600969.SH,12.5432,12.8516,12.5432,12.6907,12.456,0.23470000000000013,1.8842,30443.25,57591.917,3.2947,0.6,12.4681,53126.794,12.0752,35668.34,12.0089,32984.72,12.0167,37428.4619,11.8214,33233.5957,,,,
20110321,600969.SH,12.7778,12.9052,12.637,12.7979,12.6907,0.10720000000000063,0.8447,33906.84,64590.467,3.6696,0.64,12.6089,53558.118,12.1778,36799.883,12.0631,34321.0315,12.0608,35024.4129,11.8793,33423.6677,,,,
20110322,600969.SH,12.7577,13.18,12.7041,12.8247,12.7979,0.026799999999999713,0.2094,40532.69,78325.963,4.3867,0.76,12.7014,48035.45,12.2831,39498.635,12.1646,34965.4654,12.1023,33996.201,11.9248,33710.856,,,,
20110323,600969.SH,12.8717,12.9253,12.5499,12.7778,12.8247,-0.04690000000000083,-0.3657,29083.96,55226.104,3.1476,0.61,12.7094,38102.22,12.395,40719.686,12.2425,35400.53,12.1617,33057.319,11.9747,34081.634,,,,
20110324,600969.SH,12.8851,12.8851,12.57,12.6772,12.7778,-0.10060000000000002,-0.7873,30913.61,58588.338,3.3456,0.81,12.7537,32976.07,12.4962,41822.864,12.3121,36040.6992,12.1869,31685.5005,12.0258,34649.674,,,,
20110325,600969.SH,12.5633,12.8046,12.4024,12.5767,12.6772,-0.10049999999999848,-0.7928,25386.73,47884.771,2.7475,0.77,12.7309,31964.766,12.5995,42545.78,12.374,36951.5885,12.2099,31625.5471,12.0603,34662.0353,,,,
20110328,600969.SH,12.5767,12.7041,12.4225,12.5365,12.5767,-0.04020000000000046,-0.3196,19087.19,35698.338,2.0657,0.6,12.6786,29000.836,12.6437,41279.477,12.4416,37121.8762,12.2322,31450.901,12.0942,34750.8613,,,,
