trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20170414,603826.SH,7.4147,7.4147,7.4147,7.4147,5.1478,2.2668999999999997,44.0363,263.87,258.065,0.0293,,,,,,,,,,,,,,,
20170417,603826.SH,8.1577,8.1577,8.1577,8.1577,7.4147,0.7430000000000003,10.0206,82.0,88.232,0.0091,,,,,,,,,,,,,,,
20170418,603826.SH,8.9765,8.9765,8.9765,8.9765,8.1577,0.8187999999999995,10.0371,129.0,152.736,0.0143,,,,,,,,,,,,,,,
20170419,603826.SH,9.8711,9.8711,9.8711,9.8711,8.9765,0.8946000000000005,9.966,412.98,537.7,0.0459,,,,,,,,,,,,,,,
20170420,603826.SH,10.8567,10.8567,10.8567,10.8567,9.8711,0.9855999999999998,9.9847,324.57,464.784,0.0361,,9.0553,242.484,,,,,,,,,,,,
20170421,603826.SH,11.9409,11.9409,11.9409,11.9409,10.8567,1.0841999999999992,9.9865,829.21,1306.006,0.0921,3.42,9.9606,355.552,,,,,,,,,,,,
20170424,603826.SH,13.1387,13.1387,13.1387,13.1387,11.9409,1.1978000000000009,10.0311,33474.86,58011.932,3.7194,94.15,10.9568,7034.124,,,,,,,,,,,,
20170425,603826.SH,13.3055,14.42,13.3055,14.2532,13.1387,1.1144999999999996,8.4826,467475.08,859003.689,51.9417,66.46,12.0121,100503.34,,,,,,,,,,,,
20170426,603826.SH,13.4117,14.3518,13.025,14.3063,14.2532,0.05310000000000059,0.3725,379127.08,680888.502,42.1252,3.77,12.8992,176246.16,,,,,,,,,,,,
20170427,603826.SH,14.0561,15.7392,14.0409,15.7392,14.3063,1.4329,10.0159,366276.89,739173.859,40.6974,2.08,13.8757,249436.624,11.4655,124839.554,,,,,,,,,,
20170428,603826.SH,17.3161,17.3161,16.8158,17.3161,15.7392,1.5768999999999984,10.0189,377448.23,859801.794,41.9387,1.51,14.9507,324760.428,12.4556,162557.99,,,,,,,,,,
20170502,603826.SH,16.6793,18.044,15.5876,17.7028,17.3161,0.38670000000000115,2.2332,486803.27,1087816.977,54.0893,1.5,15.8635,415426.11,13.4102,211230.117,,,,,,,,,,
20170503,603826.SH,18.9538,19.4769,18.8779,19.4769,17.7028,1.7741000000000007,10.0216,153187.82,392495.123,17.0209,0.37,16.9083,352568.658,14.4602,226535.999,13.0116,174294.9892,,,,,,,,
20170504,603826.SH,19.4769,21.4253,18.5747,21.4253,19.4769,1.9483999999999995,10.0036,516895.32,1371653.207,57.4328,1.47,18.3321,380122.306,15.6156,278184.233,14.0893,214035.87,,,,,,,,
20170505,603826.SH,20.4776,21.5921,19.2798,19.2798,21.4253,-2.1454999999999984,-10.0139,457288.99,1229210.117,50.8099,1.2,19.0402,398324.726,16.4579,323880.675,14.9449,249205.6385,,,,,,,,
20170508,603826.SH,19.8256,19.8484,17.5512,18.9083,19.2798,-0.37150000000000105,-1.9269,406091.86,996726.57,45.1213,1.02,19.3586,404053.452,17.1547,364406.94,15.7089,280433.5508,,,,,,,,
20170509,603826.SH,18.1198,18.8704,17.8165,18.7415,18.9083,-0.16680000000000206,-0.8822,330854.96,803134.106,36.7617,0.82,19.5664,372863.79,17.7149,394144.95,16.3912,305852.1646,,,,,,,,
20170510,603826.SH,18.461,20.2274,18.461,18.9992,18.7415,0.2576999999999998,1.375,430347.98,1106547.181,47.8164,1.15,19.4708,428295.822,18.1895,390432.24,17.0176,338930.8885,,,,,,,,
20170511,603826.SH,17.8165,18.044,17.0963,17.718,18.9992,-1.2811999999999983,-6.7434,376290.2,861466.992,41.81,0.88,18.7294,400174.798,18.5307,390148.552,17.4619,367812.5031,,,,,,,,
20170512,603826.SH,17.5208,19.492,17.5208,19.492,17.718,1.774000000000001,10.0124,396412.8,961665.231,44.0459,0.99,18.7718,387999.56,18.906,393162.143,17.9507,395730.8062,,,,,,,,
20170515,603826.SH,19.3328,21.1372,19.113,19.4693,19.492,-0.022700000000000387,-0.1165,448828.16,1173454.32,49.8698,1.16,18.884,396546.82,19.1213,400300.136,18.3519,394296.4277,15.3897,268040.2443,,,,,,
20170516,603826.SH,18.7036,20.5459,18.3472,20.2199,19.4693,0.7505999999999986,3.8553,401167.74,1041586.926,44.5742,1.01,19.1797,410609.376,19.373,391736.583,18.8068,395991.8631,15.9995,287130.9048,,,,,,
20170517,603826.SH,19.8787,20.4549,19.3783,19.6664,20.2199,-0.5534999999999997,-2.7374,331190.58,869444.201,36.799,0.81,19.3131,390777.896,19.392,409536.859,19.1089,393292.9162,16.5475,302897.98,,,,,,
20170518,603826.SH,18.7642,19.257,17.8165,17.9454,19.6664,-1.721,-8.751,268868.46,657679.764,29.8743,0.69,19.3586,369293.548,19.044,384734.173,19.1573,384940.6262,16.9746,315695.0971,,,,,,
20170519,603826.SH,18.044,18.5671,17.0584,17.3995,17.9454,-0.5458999999999996,-3.042,195595.62,458910.127,21.7328,0.53,18.9401,329130.112,18.856,358564.836,19.134,362540.0377,17.3331,324989.5086,,,,,,
20170522,603826.SH,17.0887,17.0887,15.6634,15.6634,17.3995,-1.7361000000000004,-9.9779,218497.61,467875.258,24.2775,0.66,18.1789,283064.002,18.5315,339805.411,18.8406,367563.8677,17.562,335378.701,,,,,,
20170523,603826.SH,15.4511,16.2775,14.7688,15.7392,15.6634,0.07580000000000098,0.4839,211547.75,436869.988,23.5053,0.75,17.2828,245140.004,18.2312,327874.69,18.4032,344075.5931,17.7429,345412.9171,,,,,,
20170524,603826.SH,15.4511,16.2623,15.019,15.9439,15.7392,0.204699999999999,1.3006,179886.08,375793.588,19.9873,0.73,16.5383,214879.104,17.9257,302828.5,18.1466,322736.9077,17.8765,352384.88,,,,,,
20170525,603826.SH,15.7316,15.8681,14.7915,15.3298,15.9439,-0.6140999999999988,-3.8516,174522.57,353019.105,19.3914,0.81,16.0152,196009.926,17.6869,282651.737,17.8713,304923.8854,17.9277,338434.7605,,,,,,
20170526,603826.SH,15.2616,16.2926,15.1782,15.8529,15.3298,0.5230999999999995,3.4123,195325.68,406217.599,21.7029,1.0,15.7058,195955.938,17.323,262543.025,17.6491,294498.5562,18.0014,329682.3129,15.8982,260181.574,,,,
20170531,603826.SH,16.6338,16.9522,15.4663,15.5648,15.8529,-0.2881,-1.8173,210992.81,453375.672,23.4436,1.08,15.6861,194454.978,16.9325,238759.49,17.385,277625.0815,17.9931,322287.8329,16.1698,267205.872,,,,
20170601,603826.SH,14.9356,15.0569,14.0106,14.0106,15.5648,-1.5541999999999998,-9.9854,176627.69,336712.842,19.6253,0.91,15.3404,187470.966,16.3116,216305.485,17.0998,262266.4269,17.8357,312724.95,16.3649,273090.7283,,,,
20170602,603826.SH,13.6467,14.4807,13.3207,14.1698,14.0106,0.15920000000000023,1.1363,138975.69,253452.453,15.4417,0.74,14.9856,179288.888,15.7619,197083.996,16.6904,242463.5723,17.6674,296161.7319,16.538,277718.9513,,,,
20170605,603826.SH,14.4352,14.5565,13.9424,14.003,14.1698,-0.16680000000000028,-1.1772,114253.14,215412.568,12.6948,0.64,14.7202,167235.002,15.3677,181622.464,16.2699,216727.0323,17.4068,294307.6995,16.6758,281513.6233,,,,
