trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
20110104,600855.SH,13.4137,13.5223,13.1867,13.4532,13.2657,0.1875,1.4134,79755.78,108044.388,3.42,1.19,,,,,,,,,,,,,,
20110105,600855.SH,13.5026,13.7789,13.2755,13.5815,13.4532,0.12829999999999941,0.9537,72643.03,99645.618,3.115,1.17,,,,,,,,,,,,,,
20110106,600855.SH,13.7493,14.2922,13.7,13.7197,13.5815,0.13819999999999943,1.0176,91433.72,129177.228,3.9208,1.43,,,,,,,,,,,,,,
20110107,600855.SH,13.5618,13.8776,13.3446,13.4631,13.7197,-0.25659999999999883,-1.8703,55971.59,76781.9,2.4001,0.79,,,,,,,,,,,,,,
20110110,600855.SH,13.4236,13.4631,12.8807,12.9301,13.4631,-0.5330000000000013,-3.959,56718.71,75727.061,2.4322,0.79,13.4295,71304.566,,,,,,,,,,,,
20110111,600855.SH,12.8314,12.9893,12.7425,12.9696,12.9301,0.03950000000000031,0.3055,32215.97,42043.279,1.3815,0.45,13.3328,61796.604,,,,,,,,,,,,
20110112,600855.SH,13.0584,13.1867,12.8215,13.0485,12.9696,0.07890000000000086,0.6083,29902.84,39441.576,1.2823,0.48,13.2262,53248.566,,,,,,,,,,,,
20110113,600855.SH,13.0781,13.1571,12.8511,13.0288,13.0485,-0.019700000000000273,-0.151,32192.87,42381.875,1.3805,0.6,13.088,41400.396,,,,,,,,,,,,
20110114,600855.SH,13.009,13.009,12.4464,12.4662,13.0288,-0.5625999999999998,-4.3181,41989.06,53801.364,1.8005,1.01,12.8886,38603.89,,,,,,,,,,,,
20110117,600855.SH,12.249,12.2885,11.2225,11.2225,12.4662,-1.2437000000000005,-9.9766,124743.69,144915.599,5.3492,3.23,12.5471,52208.886,12.9883,61756.726,,,,,,,,,,
